Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-54mp,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,sentence
1,1592932943637,23/06/2020 17:22:23,1592932942660,-4,23/06/2020 13:22:22,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1592932962035,23/06/2020 17:22:42,1592932961230,-4,23/06/2020 13:22:41,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,1,1,1,Instructions,advancementZone,continue_button,18462.53999999317,null,,null,,0,1,0,,,false,,,Introduction,
3,1592932962533,23/06/2020 17:22:42,1592932961716,-4,23/06/2020 13:22:41,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,11,1,1,Fixation,fixation,fixation,500.5580000000009,null,,null,,0,1,0,,,false,2,2,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.
4,1592932962816,23/06/2020 17:22:42,1592932962016,-4,23/06/2020 13:22:42,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,11,1,2,RSVP,Zone1,reading,300.3279999999977,null,,The,1,0,1,0,,,false,2,2,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.
5,1592932963111,23/06/2020 17:22:43,1592932962316,-4,23/06/2020 13:22:42,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,11,1,2,RSVP,Zone1,reading,300.28399999999965,null,, ,2,0,1,0,,,false,2,2,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.
6,1592932963410,23/06/2020 17:22:43,1592932962616,-4,23/06/2020 13:22:42,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,11,1,2,RSVP,Zone1,reading,300.3530000000028,null,,visitors,3,0,1,0,,,false,2,2,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.
7,1592932963704,23/06/2020 17:22:43,1592932962916,-4,23/06/2020 13:22:42,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,11,1,2,RSVP,Zone1,reading,300.36299999999756,null,, ,4,0,1,0,,,false,2,2,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.
8,1592932964004,23/06/2020 17:22:44,1592932963218,-4,23/06/2020 13:22:43,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,11,1,2,RSVP,Zone1,reading,300.32600000000093,null,,accepted,5,0,1,0,,,false,2,2,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.
9,1592932964316,23/06/2020 17:22:44,1592932963517,-4,23/06/2020 13:22:43,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,11,1,2,RSVP,Zone1,reading,300.35499999999956,null,, ,6,0,1,0,,,false,2,2,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.
10,1592932964613,23/06/2020 17:22:44,1592932963818,-4,23/06/2020 13:22:43,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,11,1,2,RSVP,Zone1,reading,300.2669999999998,null,,Gary's,7,0,1,0,,,false,2,2,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.
11,1592932964910,23/06/2020 17:22:44,1592932964118,-4,23/06/2020 13:22:44,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,11,1,2,RSVP,Zone1,reading,300.367000000002,null,, ,8,0,1,0,,,false,2,2,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.
12,1592932965222,23/06/2020 17:22:45,1592932964419,-4,23/06/2020 13:22:44,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,11,1,2,RSVP,Zone1,reading,300.35199999999895,null,,advice,9,0,1,0,,,false,2,2,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.
13,1592932965566,23/06/2020 17:22:45,1592932964719,-4,23/06/2020 13:22:44,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,11,1,2,RSVP,Zone1,reading,300.3169999999991,null,, ,10,0,1,0,,,false,2,2,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.
14,1592932965845,23/06/2020 17:22:45,1592932965019,-4,23/06/2020 13:22:45,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,11,1,2,RSVP,Zone1,reading,300.35499999999956,null,,about,11,0,1,0,,,false,2,2,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.
15,1592932966142,23/06/2020 17:22:46,1592932965319,-4,23/06/2020 13:22:45,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,11,1,2,RSVP,Zone1,reading,300.32900000000154,null,, ,12,0,1,0,,,false,2,2,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.
16,1592932966425,23/06/2020 17:22:46,1592932965620,-4,23/06/2020 13:22:45,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,11,1,2,RSVP,Zone1,reading,300.32700000000114,null,,the,13,0,1,0,,,false,2,2,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.
17,1592932966720,23/06/2020 17:22:46,1592932965920,-4,23/06/2020 13:22:45,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,11,1,2,RSVP,Zone1,reading,300.30799999999726,null,, ,14,0,1,0,,,false,2,2,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.
18,1592932967017,23/06/2020 17:22:47,1592932966220,-4,23/06/2020 13:22:46,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,11,1,2,RSVP,Zone1,reading,300.2950000000019,null,,money.,15,0,1,0,,,false,2,2,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.
19,1592932967142,23/06/2020 17:22:47,1592932966223,-4,23/06/2020 13:22:46,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,11,1,2,RSVP,Zone1,reading,4504.9259999999995,null,,Content End,,0,1,0,,,true,2,2,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.
20,1592932967803,23/06/2020 17:22:47,1592932966971,-4,23/06/2020 13:22:46,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,11,1,3,Pause,Zone1,fixation,750.8719999999994,null,,null,,0,1,0,,,false,2,2,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.
21,1592932968913,23/06/2020 17:22:48,1592932968109,-4,23/06/2020 13:22:48,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,11,1,4,Explicit Judgment,Zone1,response_keyboard_single,1126.9350000075065,null,,4,1,0,1,0,,,false,2,2,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.
22,1592932969383,23/06/2020 17:22:49,1592932968590,-4,23/06/2020 13:22:48,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,12,2,1,Fixation,fixation,fixation,500.5099999999984,null,,null,,0,1,0,,,false,2,2,Acceptability Judgment,The| |students| |enjoyed| |Bill's| |of| |review| |the| |play.
23,1592932969690,23/06/2020 17:22:49,1592932968890,-4,23/06/2020 13:22:48,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,12,2,2,RSVP,Zone1,reading,300.3480000000018,null,,The,1,0,1,0,,,false,2,2,Acceptability Judgment,The| |students| |enjoyed| |Bill's| |of| |review| |the| |play.
24,1592932969987,23/06/2020 17:22:49,1592932969190,-4,23/06/2020 13:22:49,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,12,2,2,RSVP,Zone1,reading,300.33599999999933,null,, ,2,0,1,0,,,false,2,2,Acceptability Judgment,The| |students| |enjoyed| |Bill's| |of| |review| |the| |play.
25,1592932970282,23/06/2020 17:22:50,1592932969491,-4,23/06/2020 13:22:49,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,12,2,2,RSVP,Zone1,reading,300.3329999999987,null,,students,3,0,1,0,,,false,2,2,Acceptability Judgment,The| |students| |enjoyed| |Bill's| |of| |review| |the| |play.
26,1592932970596,23/06/2020 17:22:50,1592932969791,-4,23/06/2020 13:22:49,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,12,2,2,RSVP,Zone1,reading,300.33500000000276,null,, ,4,0,1,0,,,false,2,2,Acceptability Judgment,The| |students| |enjoyed| |Bill's| |of| |review| |the| |play.
27,1592932970895,23/06/2020 17:22:50,1592932970091,-4,23/06/2020 13:22:50,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,12,2,2,RSVP,Zone1,reading,300.3239999999969,null,,enjoyed,5,0,1,0,,,false,2,2,Acceptability Judgment,The| |students| |enjoyed| |Bill's| |of| |review| |the| |play.
28,1592932971189,23/06/2020 17:22:51,1592932970392,-4,23/06/2020 13:22:50,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,12,2,2,RSVP,Zone1,reading,300.3530000000028,null,, ,6,0,1,0,,,false,2,2,Acceptability Judgment,The| |students| |enjoyed| |Bill's| |of| |review| |the| |play.
29,1592932971488,23/06/2020 17:22:51,1592932970692,-4,23/06/2020 13:22:50,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,12,2,2,RSVP,Zone1,reading,300.3209999999999,null,,Bill's,7,0,1,0,,,false,2,2,Acceptability Judgment,The| |students| |enjoyed| |Bill's| |of| |review| |the| |play.
30,1592932971802,23/06/2020 17:22:51,1592932970992,-4,23/06/2020 13:22:50,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,12,2,2,RSVP,Zone1,reading,300.35299999999916,null,, ,8,0,1,0,,,false,2,2,Acceptability Judgment,The| |students| |enjoyed| |Bill's| |of| |review| |the| |play.
31,1592932972100,23/06/2020 17:22:52,1592932971293,-4,23/06/2020 13:22:51,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,12,2,2,RSVP,Zone1,reading,300.3090000000011,null,,of,9,0,1,0,,,false,2,2,Acceptability Judgment,The| |students| |enjoyed| |Bill's| |of| |review| |the| |play.
32,1592932972396,23/06/2020 17:22:52,1592932971593,-4,23/06/2020 13:22:51,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,12,2,2,RSVP,Zone1,reading,300.34599999999773,null,, ,10,0,1,0,,,false,2,2,Acceptability Judgment,The| |students| |enjoyed| |Bill's| |of| |review| |the| |play.
33,1592932972695,23/06/2020 17:22:52,1592932971894,-4,23/06/2020 13:22:51,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,12,2,2,RSVP,Zone1,reading,300.3220000000001,null,,review,11,0,1,0,,,false,2,2,Acceptability Judgment,The| |students| |enjoyed| |Bill's| |of| |review| |the| |play.
34,1592932972992,23/06/2020 17:22:52,1592932972193,-4,23/06/2020 13:22:52,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,12,2,2,RSVP,Zone1,reading,300.32800000000134,null,, ,12,0,1,0,,,false,2,2,Acceptability Judgment,The| |students| |enjoyed| |Bill's| |of| |review| |the| |play.
35,1592932973288,23/06/2020 17:22:53,1592932972494,-4,23/06/2020 13:22:52,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,12,2,2,RSVP,Zone1,reading,300.33699999999953,null,,the,13,0,1,0,,,false,2,2,Acceptability Judgment,The| |students| |enjoyed| |Bill's| |of| |review| |the| |play.
36,1592932973601,23/06/2020 17:22:53,1592932972795,-4,23/06/2020 13:22:52,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,12,2,2,RSVP,Zone1,reading,300.3329999999987,null,, ,14,0,1,0,,,false,2,2,Acceptability Judgment,The| |students| |enjoyed| |Bill's| |of| |review| |the| |play.
37,1592932973898,23/06/2020 17:22:53,1592932973095,-4,23/06/2020 13:22:53,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,12,2,2,RSVP,Zone1,reading,300.33400000000256,null,,play.,15,0,1,0,,,false,2,2,Acceptability Judgment,The| |students| |enjoyed| |Bill's| |of| |review| |the| |play.
38,1592932974023,23/06/2020 17:22:54,1592932973096,-4,23/06/2020 13:22:53,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,12,2,2,RSVP,Zone1,reading,4505.012000000002,null,,Content End,,0,1,0,,,true,2,2,Acceptability Judgment,The| |students| |enjoyed| |Bill's| |of| |review| |the| |play.
39,1592932974648,23/06/2020 17:22:54,1592932973846,-4,23/06/2020 13:22:53,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,12,2,3,Pause,Zone1,fixation,750.8269999999975,null,,null,,0,1,0,,,false,2,2,Acceptability Judgment,The| |students| |enjoyed| |Bill's| |of| |review| |the| |play.
40,1592932975197,23/06/2020 17:22:55,1592932974390,-4,23/06/2020 13:22:54,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,12,2,4,Explicit Judgment,responseA,response_keyboard_single,532.5850000081118,null,,1,1,0,1,0,,,false,2,2,Acceptability Judgment,The| |students| |enjoyed| |Bill's| |of| |review| |the| |play.
41,1592932975679,23/06/2020 17:22:55,1592932974880,-4,23/06/2020 13:22:54,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,10,3,1,Fixation,fixation,fixation,500.5570000000007,null,,null,,0,1,0,,,false,2,2,Acceptability Judgment,The| |maid| |said| |the| |carpet| |needs| |vacuumer| |in| |the| |bedrooms.
42,1592932975978,23/06/2020 17:22:55,1592932975179,-4,23/06/2020 13:22:55,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,10,3,2,RSVP,Zone1,reading,300.3489999999947,null,,The,1,0,1,0,,,false,2,2,Acceptability Judgment,The| |maid| |said| |the| |carpet| |needs| |vacuumer| |in| |the| |bedrooms.
43,1592932976273,23/06/2020 17:22:56,1592932975480,-4,23/06/2020 13:22:55,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,10,3,2,RSVP,Zone1,reading,300.3070000000007,null,, ,2,0,1,0,,,false,2,2,Acceptability Judgment,The| |maid| |said| |the| |carpet| |needs| |vacuumer| |in| |the| |bedrooms.
44,1592932976572,23/06/2020 17:22:56,1592932975781,-4,23/06/2020 13:22:55,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,10,3,2,RSVP,Zone1,reading,300.3110000000015,null,,maid,3,0,1,0,,,false,2,2,Acceptability Judgment,The| |maid| |said| |the| |carpet| |needs| |vacuumer| |in| |the| |bedrooms.
45,1592932976868,23/06/2020 17:22:56,1592932976081,-4,23/06/2020 13:22:56,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,10,3,2,RSVP,Zone1,reading,300.3600000000006,null,, ,4,0,1,0,,,false,2,2,Acceptability Judgment,The| |maid| |said| |the| |carpet| |needs| |vacuumer| |in| |the| |bedrooms.
46,1592932977181,23/06/2020 17:22:57,1592932976382,-4,23/06/2020 13:22:56,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,10,3,2,RSVP,Zone1,reading,300.33200000000215,null,,said,5,0,1,0,,,false,2,2,Acceptability Judgment,The| |maid| |said| |the| |carpet| |needs| |vacuumer| |in| |the| |bedrooms.
47,1592932977494,23/06/2020 17:22:57,1592932976682,-4,23/06/2020 13:22:56,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,10,3,2,RSVP,Zone1,reading,300.33899999999994,null,, ,6,0,1,0,,,false,2,2,Acceptability Judgment,The| |maid| |said| |the| |carpet| |needs| |vacuumer| |in| |the| |bedrooms.
48,1592932977775,23/06/2020 17:22:57,1592932976982,-4,23/06/2020 13:22:56,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,10,3,2,RSVP,Zone1,reading,300.2849999999962,null,,the,7,0,1,0,,,false,2,2,Acceptability Judgment,The| |maid| |said| |the| |carpet| |needs| |vacuumer| |in| |the| |bedrooms.
49,1592932978086,23/06/2020 17:22:58,1592932977282,-4,23/06/2020 13:22:57,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,10,3,2,RSVP,Zone1,reading,300.38200000000506,null,, ,8,0,1,0,,,false,2,2,Acceptability Judgment,The| |maid| |said| |the| |carpet| |needs| |vacuumer| |in| |the| |bedrooms.
50,1592932978383,23/06/2020 17:22:58,1592932977583,-4,23/06/2020 13:22:57,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,10,3,2,RSVP,Zone1,reading,300.262999999999,null,,carpet,9,0,1,0,,,false,2,2,Acceptability Judgment,The| |maid| |said| |the| |carpet| |needs| |vacuumer| |in| |the| |bedrooms.
51,1592932978680,23/06/2020 17:22:58,1592932977883,-4,23/06/2020 13:22:57,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,10,3,2,RSVP,Zone1,reading,300.3770000000004,null,, ,10,0,1,0,,,false,2,2,Acceptability Judgment,The| |maid| |said| |the| |carpet| |needs| |vacuumer| |in| |the| |bedrooms.
52,1592932978979,23/06/2020 17:22:58,1592932978183,-4,23/06/2020 13:22:58,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,10,3,2,RSVP,Zone1,reading,300.3349999999991,null,,needs,11,0,1,0,,,false,2,2,Acceptability Judgment,The| |maid| |said| |the| |carpet| |needs| |vacuumer| |in| |the| |bedrooms.
53,1592932979296,23/06/2020 17:22:59,1592932978484,-4,23/06/2020 13:22:58,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,10,3,2,RSVP,Zone1,reading,300.3349999999991,null,, ,12,0,1,0,,,false,2,2,Acceptability Judgment,The| |maid| |said| |the| |carpet| |needs| |vacuumer| |in| |the| |bedrooms.
54,1592932979586,23/06/2020 17:22:59,1592932978785,-4,23/06/2020 13:22:58,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,10,3,2,RSVP,Zone1,reading,300.2869999999966,null,,vacuumer,13,0,1,0,,,false,2,2,Acceptability Judgment,The| |maid| |said| |the| |carpet| |needs| |vacuumer| |in| |the| |bedrooms.
55,1592932979885,23/06/2020 17:22:59,1592932979085,-4,23/06/2020 13:22:59,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,10,3,2,RSVP,Zone1,reading,300.3610000000044,null,, ,14,0,1,0,,,false,2,2,Acceptability Judgment,The| |maid| |said| |the| |carpet| |needs| |vacuumer| |in| |the| |bedrooms.
56,1592932980180,23/06/2020 17:23:00,1592932979385,-4,23/06/2020 13:22:59,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,10,3,2,RSVP,Zone1,reading,300.3240000000005,null,,in,15,0,1,0,,,false,2,2,Acceptability Judgment,The| |maid| |said| |the| |carpet| |needs| |vacuumer| |in| |the| |bedrooms.
57,1592932980479,23/06/2020 17:23:00,1592932979685,-4,23/06/2020 13:22:59,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,10,3,2,RSVP,Zone1,reading,300.3509999999951,null,, ,16,0,1,0,,,false,2,2,Acceptability Judgment,The| |maid| |said| |the| |carpet| |needs| |vacuumer| |in| |the| |bedrooms.
58,1592932980774,23/06/2020 17:23:00,1592932979985,-4,23/06/2020 13:22:59,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,10,3,2,RSVP,Zone1,reading,300.34500000000116,null,,the,17,0,1,0,,,false,2,2,Acceptability Judgment,The| |maid| |said| |the| |carpet| |needs| |vacuumer| |in| |the| |bedrooms.
59,1592932981086,23/06/2020 17:23:01,1592932980286,-4,23/06/2020 13:23:00,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,10,3,2,RSVP,Zone1,reading,300.32600000000093,null,, ,18,0,1,0,,,false,2,2,Acceptability Judgment,The| |maid| |said| |the| |carpet| |needs| |vacuumer| |in| |the| |bedrooms.
60,1592932981383,23/06/2020 17:23:01,1592932980587,-4,23/06/2020 13:23:00,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,10,3,2,RSVP,Zone1,reading,300.3119999999981,null,,bedrooms.,19,0,1,0,,,false,2,2,Acceptability Judgment,The| |maid| |said| |the| |carpet| |needs| |vacuumer| |in| |the| |bedrooms.
