Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-54mp,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,sentence,Label,
177,1593192710987,26/06/2020 17:31:50,1593192705265,-4,26/06/2020 13:31:45,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,9,2,RSVP,Zone1,reading,300,null,,heard,5,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
178,1593192711284,26/06/2020 17:31:51,1593192705567,-4,26/06/2020 13:31:45,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,9,2,RSVP,Zone1,reading,302,null,, ,6,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
179,1593192711586,26/06/2020 17:31:51,1593192705869,-4,26/06/2020 13:31:45,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,9,2,RSVP,Zone1,reading,302,null,,Joe's,7,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
180,1593192711883,26/06/2020 17:31:51,1593192706169,-4,26/06/2020 13:31:46,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,9,2,RSVP,Zone1,reading,300,null,, ,8,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
181,1593192712195,26/06/2020 17:31:52,1593192706470,-4,26/06/2020 13:31:46,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,9,2,RSVP,Zone1,reading,300,null,,about,9,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
182,1593192712492,26/06/2020 17:31:52,1593192706770,-4,26/06/2020 13:31:46,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,9,2,RSVP,Zone1,reading,300,null,, ,10,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
183,1593192712789,26/06/2020 17:31:52,1593192707070,-4,26/06/2020 13:31:47,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,9,2,RSVP,Zone1,reading,300,null,,stories,11,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
184,1593192713086,26/06/2020 17:31:53,1593192707369,-4,26/06/2020 13:31:47,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,9,2,RSVP,Zone1,reading,300,null,, ,12,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
185,1593192713385,26/06/2020 17:31:53,1593192707670,-4,26/06/2020 13:31:47,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,9,2,RSVP,Zone1,reading,300,null,,Africa.,13,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
186,1593192713697,26/06/2020 17:31:53,1593192707970,-4,26/06/2020 13:31:47,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,9,2,RSVP,Zone1,reading,300,null,, ,14,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
187,1593192713994,26/06/2020 17:31:53,1593192708270,-4,26/06/2020 13:31:48,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,9,2,RSVP,Zone1,reading,300,null,,,15,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
188,1593192714134,26/06/2020 17:31:54,1593192708271,-4,26/06/2020 13:31:48,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,9,2,RSVP,Zone1,reading,4504,null,,Content End,,0,1,0,,,true,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
189,1593192714744,26/06/2020 17:31:54,1593192709020,-4,26/06/2020 13:31:49,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,9,3,Pause,Zone1,fixation,750,null,,null,,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
190,1593192715353,26/06/2020 17:31:55,1593192709640,-4,26/06/2020 13:31:49,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,9,4,Explicit Judgment,responseA,response_keyboard_single,613,null,,1,1,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
191,1593192715854,26/06/2020 17:31:55,1593192710136,-4,26/06/2020 13:31:50,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,10,1,Fixation,fixation,fixation,501,null,,null,,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
192,1593192716151,26/06/2020 17:31:56,1593192710436,-4,26/06/2020 13:31:50,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,10,2,RSVP,Zone1,reading,300,null,,His,1,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
193,1593192716463,26/06/2020 17:31:56,1593192710741,-4,26/06/2020 13:31:50,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,10,2,RSVP,Zone1,reading,305,null,, ,2,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
194,1593192716760,26/06/2020 17:31:56,1593192711041,-4,26/06/2020 13:31:51,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,10,2,RSVP,Zone1,reading,299,null,,coworker,3,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
195,1593192717057,26/06/2020 17:31:57,1593192711340,-4,26/06/2020 13:31:51,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,10,2,RSVP,Zone1,reading,300,null,, ,4,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
196,1593192717353,26/06/2020 17:31:57,1593192711641,-4,26/06/2020 13:31:51,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,10,2,RSVP,Zone1,reading,300,null,,said,5,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
197,1593192717650,26/06/2020 17:31:57,1593192711941,-4,26/06/2020 13:31:51,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,10,2,RSVP,Zone1,reading,301,null,, ,6,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
198,1593192717963,26/06/2020 17:31:57,1593192712241,-4,26/06/2020 13:31:52,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,10,2,RSVP,Zone1,reading,300,null,,the,7,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
199,1593192718260,26/06/2020 17:31:58,1593192712541,-4,26/06/2020 13:31:52,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,10,2,RSVP,Zone1,reading,299,null,, ,8,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
200,1593192718561,26/06/2020 17:31:58,1593192712841,-4,26/06/2020 13:31:52,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,10,2,RSVP,Zone1,reading,301,null,,computer,9,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
201,1593192718857,26/06/2020 17:31:58,1593192713141,-4,26/06/2020 13:31:53,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,10,2,RSVP,Zone1,reading,300,null,, ,10,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
202,1593192719170,26/06/2020 17:31:59,1593192713441,-4,26/06/2020 13:31:53,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,10,2,RSVP,Zone1,reading,300,null,,needs,11,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
203,1593192719498,26/06/2020 17:31:59,1593192713740,-4,26/06/2020 13:31:53,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,10,2,RSVP,Zone1,reading,299,null,, ,12,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
204,1593192719763,26/06/2020 17:31:59,1593192714040,-4,26/06/2020 13:31:54,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,10,2,RSVP,Zone1,reading,300,null,,fixing,13,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
205,1593192720060,26/06/2020 17:32:00,1593192714341,-4,26/06/2020 13:31:54,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,10,2,RSVP,Zone1,reading,300,null,, ,14,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
206,1593192720357,26/06/2020 17:32:00,1593192714641,-4,26/06/2020 13:31:54,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,10,2,RSVP,Zone1,reading,301,null,,in,15,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
207,1593192720654,26/06/2020 17:32:00,1593192714941,-4,26/06/2020 13:31:54,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,10,2,RSVP,Zone1,reading,300,null,, ,16,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
208,1593192720967,26/06/2020 17:32:00,1593192715241,-4,26/06/2020 13:31:55,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,10,2,RSVP,Zone1,reading,300,null,,the,17,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
209,1593192721247,26/06/2020 17:32:01,1593192715541,-4,26/06/2020 13:31:55,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,10,2,RSVP,Zone1,reading,299,null,, ,18,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
210,1593192721560,26/06/2020 17:32:01,1593192715844,-4,26/06/2020 13:31:55,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,10,2,RSVP,Zone1,reading,304,null,,office.,19,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
211,1593192721701,26/06/2020 17:32:01,1593192715846,-4,26/06/2020 13:31:55,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,10,2,RSVP,Zone1,reading,5708,null,,Content End,,0,1,0,,,true,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
212,1593192722311,26/06/2020 17:32:02,1593192716596,-4,26/06/2020 13:31:56,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,10,3,Pause,Zone1,fixation,751,null,,null,,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
213,1593192722670,26/06/2020 17:32:02,1593192716942,-4,26/06/2020 13:31:56,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,10,4,Explicit Judgment,Zone1,response_keyboard_single,340,null,,4,1,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
214,1593192828433,26/06/2020 17:33:48,1593192822378,-4,26/06/2020 13:33:42,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,13,1,1,Last Break,advancementZone,continue_button,105423,null,,null,,0,1,0,,,false,,,Final Break,,,
215,1593192828589,26/06/2020 17:33:48,1593192822867,-4,26/06/2020 13:33:42,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,1,Fixation,fixation,fixation,500,null,,null,,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
216,1593192828902,26/06/2020 17:33:48,1593192823167,-4,26/06/2020 13:33:43,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,2,RSVP,Zone1,reading,300,null,,My,1,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
217,1593192829183,26/06/2020 17:33:49,1593192823466,-4,26/06/2020 13:33:43,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,2,RSVP,Zone1,reading,299,null,, ,2,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
218,1593192829496,26/06/2020 17:33:49,1593192823766,-4,26/06/2020 13:33:43,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,2,RSVP,Zone1,reading,300,null,,friend,3,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
219,1593192829808,26/06/2020 17:33:49,1593192824067,-4,26/06/2020 13:33:44,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,2,RSVP,Zone1,reading,301,null,, ,4,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
220,1593192830089,26/06/2020 17:33:50,1593192824367,-4,26/06/2020 13:33:44,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,2,RSVP,Zone1,reading,300,null,,said,5,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
221,1593192830393,26/06/2020 17:33:50,1593192824667,-4,26/06/2020 13:33:44,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,2,RSVP,Zone1,reading,300,null,, ,6,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
222,1593192830690,26/06/2020 17:33:50,1593192824967,-4,26/06/2020 13:33:44,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,2,RSVP,Zone1,reading,300,null,,the,7,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
223,1593192830991,26/06/2020 17:33:50,1593192825267,-4,26/06/2020 13:33:45,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,2,RSVP,Zone1,reading,300,null,, ,8,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
224,1593192831288,26/06/2020 17:33:51,1593192825567,-4,26/06/2020 13:33:45,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,2,RSVP,Zone1,reading,300,null,,last,9,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
225,1593192831601,26/06/2020 17:33:51,1593192825871,-4,26/06/2020 13:33:45,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,2,RSVP,Zone1,reading,304,null,, ,10,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
226,1593192831882,26/06/2020 17:33:51,1593192826171,-4,26/06/2020 13:33:46,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,2,RSVP,Zone1,reading,300,null,,episode,11,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
227,1593192832194,26/06/2020 17:33:52,1593192826471,-4,26/06/2020 13:33:46,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,2,RSVP,Zone1,reading,300,null,, ,12,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
228,1593192832491,26/06/2020 17:33:52,1593192826771,-4,26/06/2020 13:33:46,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,2,RSVP,Zone1,reading,300,null,,needs,13,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
229,1593192832793,26/06/2020 17:33:52,1593192827071,-4,26/06/2020 13:33:47,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,2,RSVP,Zone1,reading,300,null,, ,14,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
230,1593192833339,26/06/2020 17:33:53,1593192827371,-4,26/06/2020 13:33:47,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,2,RSVP,Zone1,reading,299,null,,watcher,15,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
231,1593192833481,26/06/2020 17:33:53,1593192827670,-4,26/06/2020 13:33:47,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,2,RSVP,Zone1,reading,300,null,, ,16,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
232,1593192833777,26/06/2020 17:33:53,1593192827971,-4,26/06/2020 13:33:47,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,2,RSVP,Zone1,reading,301,null,,before,17,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
233,1593192833996,26/06/2020 17:33:53,1593192828271,-4,26/06/2020 13:33:48,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,2,RSVP,Zone1,reading,300,null,, ,18,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
234,1593192834324,26/06/2020 17:33:54,1593192828571,-4,26/06/2020 13:33:48,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,2,RSVP,Zone1,reading,300,null,,the,19,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
