Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-54mp,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,sentence,Label,
1,1593192296787,26/06/2020 17:24:56,1593192291023,-4,26/06/2020 13:24:51,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1593192306305,26/06/2020 17:25:06,1593192300593,-4,26/06/2020 13:25:00,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,1,1,1,Instructions,advancementZone,continue_button,9536,null,,null,,0,1,0,,,false,,,Introduction,,,
3,1593192306806,26/06/2020 17:25:06,1593192301089,-4,26/06/2020 13:25:01,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,1,1,Fixation,fixation,fixation,500,null,,null,,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
4,1593192307091,26/06/2020 17:25:07,1593192301389,-4,26/06/2020 13:25:01,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,1,2,RSVP,Zone1,reading,300,null,,The,1,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
5,1593192307392,26/06/2020 17:25:07,1593192301689,-4,26/06/2020 13:25:01,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,1,2,RSVP,Zone1,reading,300,null,, ,2,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
6,1593192307705,26/06/2020 17:25:07,1593192301989,-4,26/06/2020 13:25:01,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,1,2,RSVP,Zone1,reading,300,null,,visitors,3,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
7,1593192307989,26/06/2020 17:25:07,1593192302288,-4,26/06/2020 13:25:02,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,1,2,RSVP,Zone1,reading,299,null,, ,4,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
8,1593192308302,26/06/2020 17:25:08,1593192302589,-4,26/06/2020 13:25:02,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,1,2,RSVP,Zone1,reading,301,null,,accepted,5,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
9,1593192308599,26/06/2020 17:25:08,1593192302889,-4,26/06/2020 13:25:02,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,1,2,RSVP,Zone1,reading,300,null,, ,6,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
10,1593192308896,26/06/2020 17:25:08,1593192303189,-4,26/06/2020 13:25:03,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,1,2,RSVP,Zone1,reading,300,null,,Gary's,7,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
11,1593192309208,26/06/2020 17:25:09,1593192303489,-4,26/06/2020 13:25:03,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,1,2,RSVP,Zone1,reading,300,null,, ,8,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
12,1593192309505,26/06/2020 17:25:09,1593192303789,-4,26/06/2020 13:25:03,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,1,2,RSVP,Zone1,reading,300,null,,advice,9,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
13,1593192309802,26/06/2020 17:25:09,1593192304089,-4,26/06/2020 13:25:04,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,1,2,RSVP,Zone1,reading,300,null,, ,10,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
14,1593192310114,26/06/2020 17:25:10,1593192304388,-4,26/06/2020 13:25:04,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,1,2,RSVP,Zone1,reading,299,null,,about,11,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
15,1593192310459,26/06/2020 17:25:10,1593192304688,-4,26/06/2020 13:25:04,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,1,2,RSVP,Zone1,reading,300,null,, ,12,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
16,1593192310713,26/06/2020 17:25:10,1593192304988,-4,26/06/2020 13:25:04,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,1,2,RSVP,Zone1,reading,300,null,,the,13,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
17,1593192311005,26/06/2020 17:25:11,1593192305293,-4,26/06/2020 13:25:05,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,1,2,RSVP,Zone1,reading,305,null,, ,14,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
18,1593192311302,26/06/2020 17:25:11,1593192305593,-4,26/06/2020 13:25:05,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,1,2,RSVP,Zone1,reading,300,null,,money.,15,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
19,1593192311443,26/06/2020 17:25:11,1593192305595,-4,26/06/2020 13:25:05,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,1,2,RSVP,Zone1,reading,4504,null,,Content End,,0,1,0,,,true,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
20,1593192312052,26/06/2020 17:25:12,1593192306343,-4,26/06/2020 13:25:06,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,1,3,Pause,Zone1,fixation,750,null,,null,,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
21,1593192313761,26/06/2020 17:25:13,1593192308052,-4,26/06/2020 13:25:08,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,1,4,Explicit Judgment,Zone1,response_keyboard_single,1701,null,,4,1,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
22,1593192314261,26/06/2020 17:25:14,1593192308543,-4,26/06/2020 13:25:08,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,2,1,Fixation,fixation,fixation,500,null,,null,,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
23,1593192314557,26/06/2020 17:25:14,1593192308842,-4,26/06/2020 13:25:08,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,2,2,RSVP,Zone1,reading,299,null,,The,1,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
24,1593192314855,26/06/2020 17:25:14,1593192309145,-4,26/06/2020 13:25:09,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,2,2,RSVP,Zone1,reading,299,null,, ,2,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
25,1593192315151,26/06/2020 17:25:15,1593192309442,-4,26/06/2020 13:25:09,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,2,2,RSVP,Zone1,reading,301,null,,boys,3,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
26,1593192315464,26/06/2020 17:25:15,1593192309742,-4,26/06/2020 13:25:09,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,2,2,RSVP,Zone1,reading,300,null,, ,4,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
27,1593192315792,26/06/2020 17:25:15,1593192310042,-4,26/06/2020 13:25:10,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,2,2,RSVP,Zone1,reading,300,null,,heard,5,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
28,1593192316058,26/06/2020 17:25:16,1593192310347,-4,26/06/2020 13:25:10,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,2,2,RSVP,Zone1,reading,305,null,, ,6,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
29,1593192316354,26/06/2020 17:25:16,1593192310647,-4,26/06/2020 13:25:10,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,2,2,RSVP,Zone1,reading,300,null,,Joe's,7,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
30,1593192316651,26/06/2020 17:25:16,1593192310947,-4,26/06/2020 13:25:10,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,2,2,RSVP,Zone1,reading,300,null,, ,8,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
31,1593192316964,26/06/2020 17:25:16,1593192311247,-4,26/06/2020 13:25:11,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,2,2,RSVP,Zone1,reading,300,null,,about,9,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
32,1593192317260,26/06/2020 17:25:17,1593192311547,-4,26/06/2020 13:25:11,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,2,2,RSVP,Zone1,reading,300,null,, ,10,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
33,1593192317558,26/06/2020 17:25:17,1593192311847,-4,26/06/2020 13:25:11,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,2,2,RSVP,Zone1,reading,300,null,,stories,11,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
34,1593192317964,26/06/2020 17:25:17,1593192312146,-4,26/06/2020 13:25:12,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,2,2,RSVP,Zone1,reading,299,null,, ,12,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
35,1593192318451,26/06/2020 17:25:18,1593192312447,-4,26/06/2020 13:25:12,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,2,2,RSVP,Zone1,reading,301,null,,Africa.,13,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
36,1593192318654,26/06/2020 17:25:18,1593192312746,-4,26/06/2020 13:25:12,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,2,2,RSVP,Zone1,reading,299,null,, ,14,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
37,1593192318795,26/06/2020 17:25:18,1593192313047,-4,26/06/2020 13:25:13,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,2,2,RSVP,Zone1,reading,301,null,,,15,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
38,1593192318795,26/06/2020 17:25:18,1593192313048,-4,26/06/2020 13:25:13,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,2,2,RSVP,Zone1,reading,4504,null,,Content End,,0,1,0,,,true,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
39,1593192319513,26/06/2020 17:25:19,1593192313798,-4,26/06/2020 13:25:13,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,2,3,Pause,Zone1,fixation,750,null,,null,,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
40,1593192320092,26/06/2020 17:25:20,1593192314370,-4,26/06/2020 13:25:14,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,2,4,Explicit Judgment,responseA,response_keyboard_single,565,null,,1,1,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
41,1593192320561,26/06/2020 17:25:20,1593192314864,-4,26/06/2020 13:25:14,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,3,1,Fixation,fixation,fixation,500,null,,null,,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
42,1593192320874,26/06/2020 17:25:20,1593192315168,-4,26/06/2020 13:25:15,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,3,2,RSVP,Zone1,reading,304,null,,His,1,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
43,1593192321186,26/06/2020 17:25:21,1593192315468,-4,26/06/2020 13:25:15,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,3,2,RSVP,Zone1,reading,300,null,, ,2,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
44,1593192321483,26/06/2020 17:25:21,1593192315768,-4,26/06/2020 13:25:15,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,3,2,RSVP,Zone1,reading,300,null,,coworker,3,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
45,1593192321780,26/06/2020 17:25:21,1593192316068,-4,26/06/2020 13:25:16,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,3,2,RSVP,Zone1,reading,300,null,, ,4,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
46,1593192322077,26/06/2020 17:25:22,1593192316368,-4,26/06/2020 13:25:16,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,3,2,RSVP,Zone1,reading,300,null,,said,5,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
47,1593192322374,26/06/2020 17:25:22,1593192316668,-4,26/06/2020 13:25:16,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,3,2,RSVP,Zone1,reading,300,null,, ,6,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
48,1593192322671,26/06/2020 17:25:22,1593192316968,-4,26/06/2020 13:25:16,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,3,2,RSVP,Zone1,reading,300,null,,the,7,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
49,1593192322968,26/06/2020 17:25:22,1593192317268,-4,26/06/2020 13:25:17,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,3,2,RSVP,Zone1,reading,300,null,, ,8,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
50,1593192323280,26/06/2020 17:25:23,1593192317568,-4,26/06/2020 13:25:17,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,3,2,RSVP,Zone1,reading,300,null,,computer,9,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
51,1593192323577,26/06/2020 17:25:23,1593192317867,-4,26/06/2020 13:25:17,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,3,2,RSVP,Zone1,reading,299,null,, ,10,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
52,1593192323874,26/06/2020 17:25:23,1593192318168,-4,26/06/2020 13:25:18,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,3,2,RSVP,Zone1,reading,301,null,,needs,11,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
53,1593192324186,26/06/2020 17:25:24,1593192318468,-4,26/06/2020 13:25:18,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,3,2,RSVP,Zone1,reading,300,null,, ,12,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
54,1593192324483,26/06/2020 17:25:24,1593192318768,-4,26/06/2020 13:25:18,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,3,2,RSVP,Zone1,reading,300,null,,fixing,13,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
55,1593192324765,26/06/2020 17:25:24,1593192319068,-4,26/06/2020 13:25:19,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,3,2,RSVP,Zone1,reading,300,null,, ,14,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
56,1593192325077,26/06/2020 17:25:25,1593192319368,-4,26/06/2020 13:25:19,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,3,2,RSVP,Zone1,reading,300,null,,in,15,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
57,1593192325421,26/06/2020 17:25:25,1593192319668,-4,26/06/2020 13:25:19,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,3,2,RSVP,Zone1,reading,300,null,, ,16,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
58,1593192325686,26/06/2020 17:25:25,1593192319968,-4,26/06/2020 13:25:19,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,3,2,RSVP,Zone1,reading,300,null,,the,17,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
59,1593192325983,26/06/2020 17:25:25,1593192320272,-4,26/06/2020 13:25:20,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,3,2,RSVP,Zone1,reading,304,null,, ,18,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
60,1593192326286,26/06/2020 17:25:26,1593192320574,-4,26/06/2020 13:25:20,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,2,3,2,RSVP,Zone1,reading,300,null,,office.,19,0,1,0,,,false,1,1,Acceptability Judgment,His| |coworker| |said| |the| |computer| |needs| |fixing| |in| |the| |office.,T.N.G.08,
